date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:14:13	15388/15388	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:12%20GMT	http://laravel.com/docs/master/templates	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/templates.html	(from http://laravel.com/docs/master)
10:14:13	17829/17829	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:12%20GMT	http://laravel.com/docs/master/testing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/testing.html	(from http://laravel.com/docs/master)
10:14:13	40664/40664	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:13%20GMT	http://laravel.com/docs/master/validation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/validation.html	(from http://laravel.com/docs/master)
10:14:15	15861/15861	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:13%20GMT	http://laravel.com/docs/master/database	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/database.html	(from http://laravel.com/docs/master)
10:14:15	20788/20788	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:14%20GMT	http://laravel.com/docs/master/queries	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/queries.html	(from http://laravel.com/docs/master)
10:14:16	62703/62703	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:15%20GMT	http://laravel.com/docs/master/eloquent	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/eloquent.html	(from http://laravel.com/docs/master)
10:14:16	22269/22269	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:15%20GMT	http://laravel.com/docs/master/schema	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/schema.html	(from http://laravel.com/docs/master)
10:14:17	14439/14439	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:16%20GMT	http://laravel.com/docs/master/migrations	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/migrations.html	(from http://laravel.com/docs/master)
10:14:17	14190/14190	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:16%20GMT	http://laravel.com/docs/master/redis	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/redis.html	(from http://laravel.com/docs/master)
10:14:17	15220/15220	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:17%20GMT	http://laravel.com/docs/master/artisan	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/artisan.html	(from http://laravel.com/docs/master)
10:14:18	15619/15619	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:17%20GMT	http://laravel.com/docs/master/commands	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/master/commands.html	(from http://laravel.com/docs/master)
10:14:18	11514/11514	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:18%20GMT	http://laravel.com/docs/4.1/introduction	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/introduction.html	(from http://laravel.com/docs/4.1)
10:14:19	19725/19725	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:18%20GMT	http://laravel.com/docs/4.1/quick	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/quick.html	(from http://laravel.com/docs/4.1)
10:14:19	13297/13297	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:18%20GMT	http://laravel.com/docs/4.1/releases	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/releases.html	(from http://laravel.com/docs/4.1)
10:14:19	16906/16906	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:19%20GMT	http://laravel.com/docs/4.1/upgrade	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/upgrade.html	(from http://laravel.com/docs/4.1)
10:14:20	14012/14012	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:19%20GMT	http://laravel.com/docs/4.1/installation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/installation.html	(from http://laravel.com/docs/4.1)
10:14:20	17921/17921	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:20%20GMT	http://laravel.com/docs/4.1/configuration	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/configuration.html	(from http://laravel.com/docs/4.1)
10:14:21	17630/17630	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:20%20GMT	http://laravel.com/docs/4.1/lifecycle	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/lifecycle.html	(from http://laravel.com/docs/4.1)
10:14:22	20522/20522	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:21%20GMT	http://laravel.com/docs/4.1/routing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/routing.html	(from http://laravel.com/docs/4.1)
10:14:22	15697/15697	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:22%20GMT	http://laravel.com/docs/4.1/requests	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/requests.html	(from http://laravel.com/docs/4.1)
10:14:23	17691/17691	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:22%20GMT	http://laravel.com/docs/4.1/responses	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/responses.html	(from http://laravel.com/docs/4.1)
10:14:24	18593/18593	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:23%20GMT	http://laravel.com/docs/4.1/controllers	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/controllers.html	(from http://laravel.com/docs/4.1)
10:14:24	15192/15192	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:23%20GMT	http://laravel.com/docs/4.1/errors	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/errors.html	(from http://laravel.com/docs/4.1)
10:14:24	24950/24950	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:23%20GMT	http://laravel.com/docs/4.1/security	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/security.html	(from http://laravel.com/docs/4.1)
10:14:25	15086/15086	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:24%20GMT	http://laravel.com/docs/4.1/cache	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/cache.html	(from http://laravel.com/docs/4.1)
10:14:25	26628/26628	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:24%20GMT	http://laravel.com/docs/4.1/extending	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/extending.html	(from http://laravel.com/docs/4.1)
10:14:25	15275/15275	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:25%20GMT	http://laravel.com/docs/4.1/events	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/events.html	(from http://laravel.com/docs/4.1)
10:14:26	22662/22662	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:25%20GMT	http://laravel.com/docs/4.1/facades	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/facades.html	(from http://laravel.com/docs/4.1)
10:14:26	16696/16696	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:26%20GMT	http://laravel.com/docs/4.1/html	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/html.html	(from http://laravel.com/docs/4.1)
10:14:27	20174/20174	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:26%20GMT	http://laravel.com/docs/4.1/helpers	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/helpers.html	(from http://laravel.com/docs/4.1)
10:14:27	17522/17522	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:27%20GMT	http://laravel.com/docs/4.1/ioc	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/ioc.html	(from http://laravel.com/docs/4.1)
10:14:28	14182/14182	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:27%20GMT	http://laravel.com/docs/4.1/localization	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/localization.html	(from http://laravel.com/docs/4.1)
10:14:28	14925/14925	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:27%20GMT	http://laravel.com/docs/4.1/mail	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/mail.html	(from http://laravel.com/docs/4.1)
10:14:29	27318/27318	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:28%20GMT	http://laravel.com/docs/4.1/packages	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/packages.html	(from http://laravel.com/docs/4.1)
10:14:29	15382/15382	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:28%20GMT	http://laravel.com/docs/4.1/pagination	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/pagination.html	(from http://laravel.com/docs/4.1)
10:14:29	20212/20212	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:29%20GMT	http://laravel.com/docs/4.1/queues	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/queues.html	(from http://laravel.com/docs/4.1)
10:14:30	13473/13473	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:29%20GMT	http://laravel.com/docs/4.1/session	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/session.html	(from http://laravel.com/docs/4.1)
10:14:30	18922/18922	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:30%20GMT	http://laravel.com/docs/4.1/ssh	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/ssh.html	(from http://laravel.com/docs/4.1)
10:14:31	15577/15577	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:30%20GMT	http://laravel.com/docs/4.1/templates	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/templates.html	(from http://laravel.com/docs/4.1)
10:14:31	17776/17776	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:30%20GMT	http://laravel.com/docs/4.1/testing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/testing.html	(from http://laravel.com/docs/4.1)
10:14:32	31775/31775	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:31%20GMT	http://laravel.com/docs/4.1/validation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/validation.html	(from http://laravel.com/docs/4.1)
10:14:32	15154/15154	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:31%20GMT	http://laravel.com/docs/4.1/database	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/database.html	(from http://laravel.com/docs/4.1)
10:14:32	20447/20447	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:32%20GMT	http://laravel.com/docs/4.1/queries	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/queries.html	(from http://laravel.com/docs/4.1)
10:14:34	55592/55592	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:32%20GMT	http://laravel.com/docs/4.1/eloquent	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/eloquent.html	(from http://laravel.com/docs/4.1)
10:14:34	19294/19294	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:33%20GMT	http://laravel.com/docs/4.1/schema	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/schema.html	(from http://laravel.com/docs/4.1)
10:14:34	13528/13528	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:34%20GMT	http://laravel.com/docs/4.1/migrations	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/migrations.html	(from http://laravel.com/docs/4.1)
10:14:35	13347/13347	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:34%20GMT	http://laravel.com/docs/4.1/redis	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/redis.html	(from http://laravel.com/docs/4.1)
10:14:35	10583/10583	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:34%20GMT	http://laravel.com/docs/4.1/artisan	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/artisan.html	(from http://laravel.com/docs/4.1)
10:14:35	15682/15682	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:35%20GMT	http://laravel.com/docs/4.1/commands	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.1/commands.html	(from http://laravel.com/docs/4.1)
10:14:36	449/449	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:35%20GMT	http://laravel.com/docs/installation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/installation	(from http://laravel.com/docs/4.1)
10:14:36	453/453	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:36%20GMT	http://laravel.com/docs/configuration	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/configuration	(from http://laravel.com/docs/4.1)
10:14:37	429/429	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:36%20GMT	http://laravel.com/docs/routing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/routing	(from http://laravel.com/docs/4.1)
10:14:37	433/433	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:36%20GMT	http://laravel.com/docs/requests	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/requests	(from http://laravel.com/docs/4.1)
10:14:38	437/437	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:37%20GMT	http://laravel.com/docs/responses	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/responses	(from http://laravel.com/docs/4.1)
10:14:38	445/445	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:37%20GMT	http://laravel.com/docs/controllers	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/controllers	(from http://laravel.com/docs/4.1)
10:14:38	433/433	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:38%20GMT	http://laravel.com/docs/database	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/database	(from http://laravel.com/docs/4.1)
10:14:39	429/429	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:38%20GMT	http://laravel.com/docs/queries	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/queries	(from http://laravel.com/docs/4.1)
10:14:39	433/433	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:39%20GMT	http://laravel.com/docs/eloquent	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/eloquent	(from http://laravel.com/docs/4.1)
10:14:40	433/433	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:39%20GMT	http://laravel.com/docs/security	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/security	(from http://laravel.com/docs/4.1)
10:14:40	12325/12325	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:40%20GMT	http://laravel.com/docs/4.0/introduction	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/introduction.html	(from http://laravel.com/docs/4.0)
10:14:41	18678/18678	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:40%20GMT	http://laravel.com/docs/4.0/quick	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/quick.html	(from http://laravel.com/docs/4.0)
10:14:41	11583/11583	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:40%20GMT	http://laravel.com/docs/4.0/contributing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/contributing.html	(from http://laravel.com/docs/4.0)
10:14:41	12531/12531	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:41%20GMT	http://laravel.com/docs/4.0/installation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/installation.html	(from http://laravel.com/docs/4.0)
10:14:42	13978/13978	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:41%20GMT	http://laravel.com/docs/4.0/configuration	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/configuration.html	(from http://laravel.com/docs/4.0)
10:14:42	11584/11584	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:42%20GMT	http://laravel.com/docs/4.0/lifecycle	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/lifecycle.html	(from http://laravel.com/docs/4.0)
10:14:43	19504/19504	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:42%20GMT	http://laravel.com/docs/4.0/routing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/routing.html	(from http://laravel.com/docs/4.0)
10:14:43	15398/15398	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:43%20GMT	http://laravel.com/docs/4.0/requests	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/requests.html	(from http://laravel.com/docs/4.0)
10:14:44	16030/16030	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:43%20GMT	http://laravel.com/docs/4.0/responses	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/responses.html	(from http://laravel.com/docs/4.0)
10:14:44	16907/16907	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:43%20GMT	http://laravel.com/docs/4.0/controllers	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/controllers.html	(from http://laravel.com/docs/4.0)
10:14:44	13778/13778	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:44%20GMT	http://laravel.com/docs/4.0/errors	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/errors.html	(from http://laravel.com/docs/4.0)
10:14:45	13696/13696	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:44%20GMT	http://laravel.com/docs/4.0/cache	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/cache.html	(from http://laravel.com/docs/4.0)
10:14:45	25670/25670	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:45%20GMT	http://laravel.com/docs/4.0/extending	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/extending.html	(from http://laravel.com/docs/4.0)
10:14:46	13895/13895	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:45%20GMT	http://laravel.com/docs/4.0/events	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/events.html	(from http://laravel.com/docs/4.0)
10:14:46	14583/14583	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:46%20GMT	http://laravel.com/docs/4.0/facades	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/facades.html	(from http://laravel.com/docs/4.0)
10:14:47	16712/16712	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:46%20GMT	http://laravel.com/docs/4.0/html	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/html.html	(from http://laravel.com/docs/4.0)
10:14:47	18876/18876	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:46%20GMT	http://laravel.com/docs/4.0/helpers	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/helpers.html	(from http://laravel.com/docs/4.0)
10:14:47	16629/16629	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:47%20GMT	http://laravel.com/docs/4.0/ioc	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/ioc.html	(from http://laravel.com/docs/4.0)
10:14:48	12678/12678	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:47%20GMT	http://laravel.com/docs/4.0/localization	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/localization.html	(from http://laravel.com/docs/4.0)
10:14:48	14835/14835	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:48%20GMT	http://laravel.com/docs/4.0/mail	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/mail.html	(from http://laravel.com/docs/4.0)
10:14:49	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:48%20GMT	http://laravel.com/docs/4.0/packages	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/packages.html	(from http://laravel.com/docs/4.0)
10:14:49	12612/12612	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:49%20GMT	http://laravel.com/docs/4.0/pagination	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/pagination.html	(from http://laravel.com/docs/4.0)
10:14:50	16381/16381	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:49%20GMT	http://laravel.com/docs/4.0/queues	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/queues.html	(from http://laravel.com/docs/4.0)
10:14:50	23552/23552	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:49%20GMT	http://laravel.com/docs/4.0/security	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/security.html	(from http://laravel.com/docs/4.0)
10:14:50	13328/13328	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:50%20GMT	http://laravel.com/docs/4.0/session	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/session.html	(from http://laravel.com/docs/4.0)
10:14:51	13871/13871	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:50%20GMT	http://laravel.com/docs/4.0/templates	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/templates.html	(from http://laravel.com/docs/4.0)
10:14:51	16415/16415	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:51%20GMT	http://laravel.com/docs/4.0/testing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/testing.html	(from http://laravel.com/docs/4.0)
10:14:52	29625/29625	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:51%20GMT	http://laravel.com/docs/4.0/validation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/validation.html	(from http://laravel.com/docs/4.0)
10:14:52	12623/12623	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:52%20GMT	http://laravel.com/docs/4.0/database	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/database.html	(from http://laravel.com/docs/4.0)
10:14:53	19191/19191	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:52%20GMT	http://laravel.com/docs/4.0/queries	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/queries.html	(from http://laravel.com/docs/4.0)
10:14:53	50053/50053	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:53%20GMT	http://laravel.com/docs/4.0/eloquent	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/eloquent.html	(from http://laravel.com/docs/4.0)
10:14:54	18670/18670	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:53%20GMT	http://laravel.com/docs/4.0/schema	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/schema.html	(from http://laravel.com/docs/4.0)
10:14:54	13472/13472	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:53%20GMT	http://laravel.com/docs/4.0/migrations	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/migrations.html	(from http://laravel.com/docs/4.0)
10:14:54	13212/13212	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:54%20GMT	http://laravel.com/docs/4.0/redis	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/redis.html	(from http://laravel.com/docs/4.0)
10:14:55	10493/10493	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:54%20GMT	http://laravel.com/docs/4.0/artisan	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/artisan.html	(from http://laravel.com/docs/4.0)
10:14:56	15171/15171	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2004:44:55%20GMT	http://laravel.com/docs/4.0/commands	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/4.0/commands.html	(from http://laravel.com/docs/4.0)
10:14:56	449/449	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:56%20GMT	http://laravel.com/docs/installation	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/installation.c2.delayed	(from http://laravel.com/docs/4.2/introduction)
10:14:57	453/453	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:56%20GMT	http://laravel.com/docs/configuration	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/configuration	(from http://laravel.com/docs/4.2/introduction)
10:14:57	429/429	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:57%20GMT	http://laravel.com/docs/routing	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/routing	(from http://laravel.com/docs/4.2/introduction)
10:14:58	433/433	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:57%20GMT	http://laravel.com/docs/requests	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/requests	(from http://laravel.com/docs/4.2/introduction)
10:14:58	437/437	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:58%20GMT	http://laravel.com/docs/responses	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/responses	(from http://laravel.com/docs/4.2/introduction)
10:14:59	445/445	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:58%20GMT	http://laravel.com/docs/controllers	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/controllers	(from http://laravel.com/docs/4.2/introduction)
10:14:59	433/433	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202015%2004:44:58%20GMT	http://laravel.com/docs/database	/home/neeraj/Desktop/project/docs/laravel/laravel.com/docs/database	(from http://laravel.com/docs/4.2/introduction)
